ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;WPts;LPts;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;PSW;PSL;MaxW;MaxL;AvgW;AvgL
18;Kitzbuhel;Generali Open;10/09/2020;ATP250;Outdoor;Clay;2nd Round;3;Huesler M.A.;Fognini F.;303;12;139;2400;6;1;6;2;;;;;;;2;0;Completed;3;1,36;3,26;1,39;3,26;1,4;3,03;1,37
18;Kitzbuhel;Generali Open;11/09/2020;ATP250;Outdoor;Clay;Quarterfinals;3;Hanfmann Y.;Marterer M.;118;337;486;118;6;2;7;5;;;;;;;2;0;Completed;1,75;2;1,82;2,1;1,84;2,15;1,78;2,02
18;Kitzbuhel;Generali Open;11/09/2020;ATP250;Outdoor;Clay;Quarterfinals;3;Djere L.;Schwartzman D.;81;13;705;2265;7;6;6;3;;;;;;;2;0;Completed;2,37;1,53;2,62;1,56;2,62;1,6;2,46;1,54
18;Kitzbuhel;Generali Open;11/09/2020;ATP250;Outdoor;Clay;Quarterfinals;3;Kecmanovic M.;Delbonis F.;47;79;1028;711;6;4;6;7;7;5;;;;;2;1;Completed;1,66;2,1;1,88;2,02;1,88;2,13;1,78;2,02
18;Kitzbuhel;Generali Open;11/09/2020;ATP250;Outdoor;Clay;Quarterfinals;3;Huesler M.A.;Lopez F.;303;57;139;908;6;4;6;3;;;;;;;2;0;Completed;2,2;1,61;2,36;1,67;2,37;1,8;2,25;1,64
18;Kitzbuhel;Generali Open;12/09/2020;ATP250;Outdoor;Clay;Semifinals;3;Hanfmann Y.;Djere L.;118;81;486;705;4;6;6;3;7;6;;;;;2;1;Completed;2;1,75;1,98;1,93;2,23;1,93;2,01;1,79
18;Kitzbuhel;Generali Open;12/09/2020;ATP250;Outdoor;Clay;Semifinals;3;Kecmanovic M.;Huesler M.A.;47;303;1028;139;6;2;5;7;6;3;;;;;2;1;Completed;1,28;3,5;1,32;3,74;1,34;3,74;1,31;3,36
18;Kitzbuhel;Generali Open;13/09/2020;ATP250;Outdoor;Clay;The Final;3;Kecmanovic M.;Hanfmann Y.;47;118;1028;486;6;4;6;4;;;;;;;2;0;Completed;1,75;2;1,87;2,04;1,91;2,06;1,83;1,96
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Thompson J.;Travaglia S.;63;87;829;684;6;3;6;4;4;6;6;2;;;3;1;Completed;1,53;2,5;1,71;2,28;1,71;2,53;1,6;2,33
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Coric B.;Andujar P.;32;56;1355;942;7;5;6;3;6;1;;;;;3;0;Completed;1,11;6,5;1,13;7,25;1,14;7,9;1,11;6,57
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Davidovich Fokina A.;Novak D.;99;85;627;695;3;6;6;4;6;3;1;6;6;0;3;2;Completed;2,62;1,5;2,41;1,64;2,64;1,64;2,46;1,55
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Coria F.;Jung J.;103;122;569;462;2;6;4;6;6;4;6;1;2;0;2;2;Retired;3,75;1,28;3,71;1,32;4,25;1,33;3,61;1,29
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Gerasimov E.;Lajovic D.;72;24;744;1695;6;1;4;6;6;4;6;4;;;3;1;Completed;2,2;1,66;2,18;1,77;2,26;1,77;2,17;1,69
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Londero J.I.;Donskoy E.;62;114;832;505;6;3;6;3;7;5;;;;;3;0;Completed;1,57;2,37;1,63;2,43;1,63;2,49;1,59;2,36
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Norrie C.;Schwartzman D.;76;13;727;2265;3;6;4;6;6;2;6;1;7;5;3;2;Completed;3,5;1,3;3,53;1,35;3,74;1,35;3,43;1,31
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Shapovalov D.;Korda S.;17;205;2075;252;6;4;4;6;6;3;6;2;;;3;1;Completed;1,11;6,5;1,13;7,17;1,16;7,45;1,12;6,5
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Mannarino A.;Sonego L.;39;46;1191;1030;6;1;6;4;2;6;6;3;;;3;1;Completed;1,66;2,2;1,62;2,45;1,69;2,45;1,6;2,34
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Zverev A.;Anderson K.;7;117;3630;490;7;6;5;7;6;3;7;5;;;3;1;Completed;1,33;3,4;1,31;3,83;1,34;3,9;1,29;3,61
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Carreno Busta P.;Uchiyama Y.;27;86;1500;685;4;6;6;3;1;6;6;3;6;3;3;2;Completed;1,16;5;1,12;7,48;1,18;7,95;1,11;6,72
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Sock J.;Cuevas P.;389;61;95;857;3;6;6;4;6;2;4;6;7;6;3;2;Completed;1,57;2,37;1,64;2,41;1,65;2,45;1,61;2,32
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Hurkacz H.;Gojowczyk P.;33;127;1353;444;6;3;6;4;6;4;;;;;3;0;Completed;1,22;4,33;1,21;5,05;1,23;5,05;1,2;4,57
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Simon G.;Safwat M.;52;135;970;407;6;1;6;4;6;4;;;;;3;0;Completed;1,2;4,5;1,21;5,06;1,22;5,5;1,18;4,82
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Krueger M.;Sousa P.;198;110;264;522;3;6;6;2;7;5;6;3;;;3;1;Completed;1,16;5;1,18;5,57;1,2;6,35;1,17;5,17
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Nakashima B.;Lorenzi P.;223;125;229;447;6;3;6;2;7;6;;;;;3;0;Completed;1,2;4,5;1,18;5,59;1,23;5,59;1,2;4,65
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Tsitsipas S.;Ramos-Vinolas A.;6;41;5095;1130;6;2;6;1;6;1;;;;;3;0;Completed;1,02;19;1,02;25,2;1,03;25,2;1,02;17,2
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Cressy M.;Kovalik J.;168;123;320;452;6;1;2;6;6;4;6;4;;;3;1;Completed;1,57;2,37;1,59;2,54;1,6;2,63;1,55;2,45
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Fritz T.;Koepfer D.;25;91;1545;652;6;7;6;3;6;2;6;4;;;3;1;Completed;1,2;4,5;1,21;5,04;1,25;5,05;1,2;4,61
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Giron M.;Polmans M.;96;121;639;462;6;4;6;7;3;6;6;4;6;2;3;2;Completed;1,28;3,75;1,33;3,7;1,35;3,85;1,3;3,5
19;New York;US Open;31/08/2020;Grand Slam;Outdoor;Hard;1st Round;5;Kukushkin M.;Balazs A.;90;78;661;715;6;4;7;5;6;4;;;;;3;0;Completed;1,4;3;1,38;3,35;1,41;3,58;1,34;3,25
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Kwon S.W.;Kwiatkowski T.S.;73;187;742;281;3;6;7;6;6;1;6;2;;;3;1;Completed;1,36;3,2;1,36;3,44;1,37;3,6;1,32;3,38
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Berankis R.;Gaio F.;65;132;809;423;7;6;4;6;6;4;6;4;;;3;1;Completed;1,2;4,5;1,18;5,69;1,22;5,9;1,17;5,05
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Edmund K.;Bublik A.;44;54;1050;965;2;6;7;5;7;5;6;0;;;3;1;Completed;1,3;3,5;1,32;3,75;1,39;3,75;1,32;3,37
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Johnson S.;Isner J.;64;22;825;1805;6;7;6;3;6;7;6;3;7;6;3;2;Completed;3,4;1,33;3,19;1,41;3,41;1,42;3,1;1,37
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Goffin D.;Opelka R.;10;35;2555;1312;7;6;3;6;6;1;6;4;;;3;1;Completed;1,57;2,37;1,6;2,52;1,63;2,6;1,56;2,43
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Krajinovic F.;Ymer M.;26;71;1503;759;6;2;7;6;6;3;;;;;3;0;Completed;1,12;6;1,16;6,09;1,18;6,6;1,14;5,66
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Harris L.;Cecchinato M.;95;108;641;526;6;4;7;5;6;2;;;;;3;0;Completed;1,2;4,5;1,25;4,48;1,28;4,8;1,22;4,26
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Djokovic N.;Dzumhur D.;1;109;10860;524;6;1;6;4;6;1;;;;;3;0;Completed;1,01;26;1,01;28,01;1,02;35;1,01;21,84
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Struff J.L.;Martinez P.;29;106;1405;546;6;0;7;5;6;4;;;;;3;0;Completed;1,12;6;1,16;6,08;1,16;6,6;1,14;5,64
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Garin C.;Blanch U.;19;244;1900;207;4;6;5;7;6;4;6;4;6;2;3;2;Completed;1,36;3,2;1,38;3,34;1,41;3,35;1,36;3,16
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Mmoh M.;Sousa J.;186;68;281;776;6;2;7;5;2;6;6;1;;;3;1;Completed;1,72;2,1;1,8;2,13;1,84;2,15;1,77;2,05
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Kuznetsov An.;Querrey S.;34;45;1527;1045;6;4;7;6;6;2;;;;;3;0;Completed;6;1,12;7,7;1,12;7,75;1,17;6,45;1,12
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Murray A.;Nishioka Y.;115;49;502;1007;4;6;4;6;7;6;7;6;6;4;3;2;Completed;1,4;3;1,4;3,2;1,43;3,35;1,38;3,07
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Ruud C.;Mcdonald M.;37;243;1279;207;4;6;4;6;6;4;6;3;6;2;3;2;Completed;1,57;2,37;1,64;2,41;1,67;2,62;1,58;2,39
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Nagal S.;Klahn B.;124;129;448;436;6;1;6;3;3;6;6;1;;;3;1;Completed;2,62;1,5;2,53;1,59;2,9;1,63;2,61;1,5
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Ruusuvuori E.;Bedene A.;92;53;648;965;6;3;3;6;6;1;4;6;6;1;3;2;Completed;2;1,8;2,16;1,78;2,25;1,86;2,1;1,74
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Khachanov K.;Sinner J.;16;74;2120;733;3;6;6;7;6;2;6;0;7;6;3;2;Completed;1,57;2,37;1,55;2,64;1,61;2,67;1,54;2,48
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Thiem D.;Munar J.;3;105;7135;548;7;6;6;3;;;;;;;2;0;Retired;1,05;11;1,05;13,44;1,07;13,44;1,05;10,48
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Auger-Aliassime F.;Monteiro T.;21;83;1806;700;6;3;6;7;7;6;7;6;;;3;1;Completed;1,08;8;1,12;7,57;1,14;8,6;1,1;7,05
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Cilic M.;Kudla D.;38;111;1225;521;6;7;3;6;7;5;7;5;6;3;3;2;Completed;1,3;3,5;1,33;3,69;1,34;4;1,3;3,54
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Rublev A.;Chardy J.;14;60;2234;860;6;4;6;4;6;3;;;;;3;0;Completed;1,12;6;1,13;7,16;1,17;7,5;1,12;6,31
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Barrere G.;Daniel T.;93;112;647;511;6;3;6;4;3;6;6;1;;;3;1;Completed;1,44;2,75;1,47;2,9;1,49;3,1;1,44;2,8
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Gombos N.;Albot R.;104;70;550;772;6;4;6;1;6;4;;;;;3;0;Completed;1,4;3;1,51;2,76;1,51;3,02;1,46;2,72
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Evans D.;Seyboth Wild T.;31;113;1384;507;6;2;6;1;7;6;;;;;3;0;Completed;1,12;6;1,17;5,86;1,17;6,6;1,14;5,73
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Pospisil V.;Kohlschreiber P.;94;75;642;729;7;6;7;5;7;6;;;;;3;0;Completed;1,61;2,3;1,74;2,23;1,74;2,3;1,67;2,21
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Wolf J.J.;Pella G.;138;36;402;1310;6;2;0;6;6;3;6;3;;;3;1;Completed;1,57;2,37;1,66;2,37;1,66;2,45;1,59;2,35
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Carballes Baena R.;Lopez F.;101;57;614;908;3;6;7;6;6;4;6;3;;;3;1;Completed;2,75;1,44;2,86;1,48;2,96;1,48;2,79;1,44
19;New York;US Open;01/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Bautista Agut R.;Sandgren T.;11;48;2540;1013;6;4;6;4;7;6;;;;;3;0;Completed;1,16;5;1,2;5,3;1,2;7,1;1,16;5,18
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Kecmanovic M.;Mager G.;47;80;1028;711;6;4;6;4;6;7;3;6;6;2;3;2;Completed;1,16;5;1,2;5,23;1,22;5,8;1,18;4,94
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Raonic M.;Mayer L.;18;120;1950;464;6;3;6;2;6;3;;;;;3;0;Completed;1,05;11;1,04;16,99;1,06;17,5;1,04;12,17
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Moutet C.;Vesely J.;77;67;722;785;6;4;6;4;7;5;;;;;3;0;Completed;1,72;2,1;1,72;2,25;1,8;2,33;1,67;2,2
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Dimitrov G.;Paul T.;20;58;1885;894;6;4;6;3;6;1;;;;;3;0;Completed;1,53;2,5;1,57;2,57;1,59;2,7;1,55;2,45
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;O Connell C.;Djere L.;116;81;498;705;4;6;6;4;7;6;6;4;;;3;1;Completed;1,57;2,37;1,71;2,27;1,73;2,44;1,63;2,29
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Fucsovics M.;Dellien H.;66;97;787;638;6;3;6;3;6;1;;;;;3;0;Completed;1,05;11;1,04;14,89;1,06;15;1,04;12,18
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Escobedo E.;Majchrzak K.;185;107;284;532;7;6;6;2;6;3;;;;;3;0;Completed;2,75;1,44;2,73;1,51;2,92;1,51;2,69;1,47
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Gasquet R.;Karlovic I.;51;126;985;444;7;6;7;6;6;1;;;;;3;0;Completed;1,12;6;1,16;6,2;1,16;6,8;1,13;6,04
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Tiafoe F.;Seppi A.;82;89;700;671;4;6;6;3;6;4;7;5;;;3;1;Completed;1,57;2,37;1,6;2,52;1,6;2,53;1,57;2,41
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;De Minaur A.;Martin A.;28;98;1485;638;6;4;6;3;7;5;;;;;3;0;Completed;1,06;10;1,06;13,07;1,07;13,07;1,05;10,55
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Berrettini M.;Soeda G.;8;119;2940;480;7;6;6;1;6;4;;;;;3;0;Completed;1,03;15;1,04;15,22;1,04;21;1,02;14,69
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Caruso S.;Duckworth J.;100;84;623;697;4;6;7;5;7;5;6;2;;;3;1;Completed;1,5;2,62;1,58;2,54;1,61;2,8;1,53;2,5
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Millman J.;Basilashvili N.;43;30;1096;1395;6;1;6;4;6;4;;;;;3;0;Completed;1,3;3,5;1,34;3,61;1,34;3,92;1,3;3,51
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Humbert U.;Sugita Y.;42;88;1111;682;6;3;6;4;6;3;;;;;3;0;Completed;1,25;4;1,24;4,65;1,27;4,65;1,22;4,26
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;1st Round;5;Medvedev D.;Delbonis F.;5;79;5890;711;6;1;6;2;6;4;;;;;3;0;Completed;1,02;17;1,01;27,58;1,02;35;1,01;19,56
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Krajinovic F.;Giron M.;26;96;1503;639;6;4;6;1;6;3;;;;;3;0;Completed;1,1;7;1,11;8,15;1,14;8,55;1,1;7,24
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Kukushkin M.;Garin C.;90;19;661;1900;6;2;6;1;3;6;4;6;7;5;3;2;Completed;2;1,8;2,13;1,8;2,15;1,83;2,06;1,77
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Zverev A.;Nakashima B.;7;223;3630;229;7;5;6;7;6;3;6;1;;;3;1;Completed;1,2;4,5;1,19;5,49;1,22;6;1,17;5,03
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Thompson J.;Gerasimov E.;63;72;829;744;6;1;6;4;3;6;6;3;;;3;1;Completed;1,72;2,1;1,68;2,32;1,83;2,32;1,73;2,11
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Goffin D.;Harris L.;10;95;2555;641;7;6;4;6;6;1;6;4;;;3;1;Completed;1,16;5;1,16;6,26;1,18;6,26;1,14;5,62
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Struff J.L.;Mmoh M.;29;186;1405;281;6;2;6;2;7;5;;;;;3;0;Completed;1,16;5;1,15;6,52;1,18;6,52;1,15;5,58
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Djokovic N.;Edmund K.;1;44;10860;1050;6;7;6;3;6;4;6;2;;;3;1;Completed;1,03;15;1,04;15,79;1,04;21;1,03;14,11
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Mannarino A.;Sock J.;39;389;1191;95;7;6;7;5;6;2;;;;;3;0;Completed;1,44;2,75;1,48;2,86;1,5;3,1;1,45;2,78
19;New York;US Open;02/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Davidovich Fokina A.;Hurkacz H.;99;33;627;1353;6;4;1;6;6;2;6;2;;;3;1;Completed;5;1,16;4,87;1,22;5,1;1,29;4,52;1,2
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Norrie C.;Coria F.;76;103;727;569;6;3;6;4;6;4;;;;;3;0;Completed;1,05;11;1,08;10,13;1,1;17;1,07;8,71
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Carreno Busta P.;Krueger M.;27;198;1500;264;6;1;6;2;6;2;;;;;3;0;Completed;1,12;6;1,13;7,35;1,15;7,4;1,12;6,28
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Fritz T.;Simon G.;25;52;1545;970;7;5;6;3;6;2;;;;;3;0;Completed;1,5;2,62;1,44;3,02;1,51;3,02;1,44;2,8
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Coric B.;Londero J.I.;32;62;1355;832;7;5;4;6;6;7;6;2;6;3;3;2;Completed;1,22;4,33;1,26;4,3;1,26;4,8;1,22;4,28
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Berankis R.;Johnson S.;65;64;809;825;7;5;6;2;1;6;7;6;;;3;1;Completed;2,1;1,72;2,1;1,83;2,25;1,83;2,07;1,76
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Shapovalov D.;Kwon S.W.;17;73;2075;742;6;7;6;4;6;4;6;2;;;3;1;Completed;1,22;4,33;1,18;5,59;1,27;5,59;1,2;4,62
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Tsitsipas S.;Cressy M.;6;168;5095;320;7;6;6;3;6;4;;;;;3;0;Completed;1,01;23;1,02;25,07;1,03;35;1,01;19,03
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Bautista Agut R.;Kecmanovic M.;11;47;2540;1028;6;3;3;6;6;3;6;4;;;3;1;Completed;1,12;6;1,12;7,62;1,14;8,55;1,11;6,7
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;De Minaur A.;Gasquet R.;28;51;1485;985;6;4;6;3;6;7;7;5;;;3;1;Completed;1,3;3,5;1,38;3,33;1,39;3,72;1,34;3,28
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Khachanov K.;Kuznetsov An.;16;34;2120;1527;6;3;6;4;6;1;;;;;3;0;Completed;1,25;4;1,24;4,62;1,28;4,75;1,22;4,32
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Cilic M.;Gombos N.;38;104;1225;550;6;3;1;6;7;6;7;5;;;3;1;Completed;1,3;3,5;1,36;3,44;1,37;3,54;1,34;3,29
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Rublev A.;Barrere G.;14;93;2234;647;6;2;6;4;7;6;;;;;3;0;Completed;1,1;7;1,1;8,99;1,11;9,3;1,08;7,77
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Caruso S.;Escobedo E.;100;185;623;284;3;6;6;4;6;3;6;4;;;3;1;Completed;1,9;1,9;1,93;1,97;2;1,97;1,9;1,9
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Ruud C.;Ruusuvuori E.;37;92;1279;648;6;4;6;3;3;2;;;;;2;0;Retired;2,5;1,53;2,52;1,6;2,6;1,6;2,48;1,54
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Pospisil V.;Raonic M.;94;18;642;1950;6;7;6;3;7;6;6;3;;;3;1;Completed;5,5;1,14;5,83;1,17;5,83;1,19;5,15;1,16
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Thiem D.;Nagal S.;3;124;7135;448;6;3;6;3;6;2;;;;;3;0;Completed;1,04;13;1,05;13,8;1,05;17;1,04;12,42
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Wolf J.J.;Carballes Baena R.;138;101;402;614;6;2;6;4;6;3;;;;;3;0;Completed;1,28;3,75;1,35;3,52;1,36;3,84;1,32;3,41
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Fucsovics M.;Dimitrov G.;66;20;787;1885;6;7;7;6;3;6;6;4;6;1;3;2;Completed;2,37;1,57;2,42;1,64;2,45;1,68;2,33;1,61
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Tiafoe F.;Millman J.;82;43;700;1096;7;6;3;6;1;6;6;3;6;3;3;2;Completed;2,5;1,53;2,44;1,63;2,61;1,63;2,44;1,56
19;New York;US Open;03/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Berrettini M.;Humbert U.;8;42;2940;1111;6;4;6;4;7;6;;;;;3;0;Completed;1,4;3;1,34;3,56;1,4;3,64;1,34;3,27
19;New York;US Open;04/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Medvedev D.;O Connell C.;5;116;5890;498;6;3;6;2;6;4;;;;;3;0;Completed;1,01;23;1,02;20,98;1,02;35;1,01;17,92
19;New York;US Open;04/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Auger-Aliassime F.;Murray A.;21;115;1806;502;6;2;6;3;6;4;;;;;3;0;Completed;1,53;2,5;1,58;2,56;1,61;2,7;1,53;2,52
19;New York;US Open;04/09/2020;Grand Slam;Outdoor;Hard;2nd Round;5;Moutet C.;Evans D.;77;31;722;1384;4;6;6;3;7;6;7;6;;;3;1;Completed;2,62;1,5;3,93;1,3;4,2;1,33;3,67;1,28
19;New York;US Open;04/09/2020;Grand Slam;Outdoor;Hard;3rd Round;5;Davidovich Fokina A.;Norrie C.;99;76;627;727;7;6;4;6;6;2;6;1;;;3;1;Completed;2,75;1,44;2,84;1,49;2,9;1,53;2,71;1,47
19;New York;US Open;04/09/2020;Grand Slam;Outdoor;Hard;3rd Round;5;Goffin D.;Krajinovic F.;10;26;2555;1503;6;1;7;6;6;4;;;;;3;0;Completed;2,5;1,53;2,44;1,63;2,6;1,63;2,47;1,55
19;New York;US Open;04/09/2020;Grand Slam;Outdoor;Hard;3rd Round;5;Thompson J.;Kukushkin M.;63;90;829;661;7;5;6;4;6;1;;;;;3;0;Completed;1,36;3,2;1,36;3,46;1,42;3,46;1,36;3,17
19;New York;US Open;04/09/2020;Grand Slam;Outdoor;Hard;3rd Round;5;Carreno Busta P.;Berankis R.;27;65;1500;809;6;4;6;3;6;2;;;;;3;0;Completed;1,33;3,4;1,29;4,05;1,34;4,05;1,3;3,52
19;New York;US Open;04/09/2020;Grand Slam;Outdoor;Hard;3rd Round;5;Shapovalov D.;Fritz T.;17;25;2075;1545;3;6;6;3;4;6;7;6;6;2;3;2;Completed;1,53;2,5;1,67;2,35;1,67;2,53;1,58;2,39
19;New York;US Open;05/09/2020;Grand Slam;Outdoor;Hard;3rd Round;5;Zverev A.;Mannarino A.;7;39;3630;1191;6;7;6;4;6;2;6;2;;;3;1;Completed;1,14;5,5;1,17;5,81;1,19;5,81;1,16;5,19
19;New York;US Open;05/09/2020;Grand Slam;Outdoor;Hard;3rd Round;5;Djokovic N.;Struff J.L.;1;29;10860;1405;6;3;6;3;6;1;;;;;3;0;Completed;1,05;11;1,04;14,91;1,05;17;1,03;13
19;New York;US Open;05/09/2020;Grand Slam;Outdoor;Hard;3rd Round;5;Coric B.;Tsitsipas S.;32;6;1355;5095;6;7;6;4;4;6;7;5;7;6;3;2;Completed;6,5;1,11;8,12;1,11;8,12;1,13;7,07;1,1
19;New York;US Open;05/09/2020;Grand Slam;Outdoor;Hard;3rd Round;5;Rublev A.;Caruso S.;14;100;2234;623;6;0;6;4;6;0;;;;;3;0;Completed;1,07;9;1,07;11,02;1,1;13;1,06;9,34
19;New York;US Open;05/09/2020;Grand Slam;Outdoor;Hard;3rd Round;5;Medvedev D.;Wolf J.J.;5;138;5890;402;6;3;6;3;6;2;;;;;3;0;Completed;1,06;10;1,05;13,68;1,07;17;1,04;10,9
